Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (primary)	Organism (ID)
Q5HNK5	reviewed	ACCA_STAEQ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SERP1263	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	314	accA	176279
Q5HQA5	reviewed	PURK_STAEQ	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	purK SERP0650	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	375	purK	176279
Q5HW21	reviewed	ACCA_CAMJR	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA CJE0495	Campylobacter jejuni (strain RM1221)	312	accA	195099
Q5KWA9	reviewed	ACCD_GEOKA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD GK2742	Geobacillus kaustophilus (strain HTA426)	290	accD	235909
Q5KWB0	reviewed	ACCA_GEOKA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA GK2741	Geobacillus kaustophilus (strain HTA426)	325	accA	235909
Q5L6A8	reviewed	ACCA_CHLAB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA CAB367	Chlamydia abortus (strain DSM 27085 / S26/3) (Chlamydophila abortus)	324	accA	218497
Q5LME7	reviewed	ACCA_RUEPO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SPO3616	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	320	accA	246200
Q5M174	reviewed	ACCA_STRT1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA str0393	Streptococcus thermophilus (strain CNRZ 1066)	256	accA	299768
Q5M175	reviewed	ACCD_STRT1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD str0392	Streptococcus thermophilus (strain CNRZ 1066)	288	accD	299768
Q5M5R1	reviewed	ACCA_STRT2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA stu0393	Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311)	256	accA	264199
Q5M5R2	reviewed	ACCD_STRT2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD stu0392	Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311)	288	accD	264199
Q5N041	reviewed	ACCD_SYNP6	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD syc2139_c	Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) (Anacystis nidulans)	305	accD	269084
Q5N625	reviewed	ACCA_SYNP6	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA syc0052_d	Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) (Anacystis nidulans)	327	accA	269084
Q5NEV9	reviewed	ACCA_FRATT	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA FTT_1498c	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	315	accA	177416
Q5NPY2	reviewed	ACCA_ZYMMO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ZMO0599	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	313	accA	264203
Q5P2J0	reviewed	ACCA_AROAE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA AZOSEA23490 ebA4148	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	322	accA	76114
Q5PCV4	reviewed	ACCD_SALPA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SPA0498	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	304	accD	295319
Q5PD69	reviewed	ACCA_SALPA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SPA0239	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	319	accA	295319
Q5PG96	reviewed	HPCH_SALPA	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase (EC 4.1.2.52) (2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase) (HHED aldolase) (4-hydroxy-2-ketoheptane-1,7-dioate aldolase) (HKHD aldolase)	hpcH hpaI SPA1744	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	263	hpcH	295319
Q5QUD9	reviewed	ACCD_IDILO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD IL1016	Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR)	292	accD	283942
Q5QZP1	reviewed	ACCA_IDILO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA IL1688	Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR)	318	accA	283942
Q5RCB6	reviewed	TMG1_PONAB	Transmembrane gamma-carboxyglutamic acid protein 1 (Proline-rich gamma-carboxyglutamic acid protein 1) (Proline-rich Gla protein 1)	PRRG1 TMG1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	218	PRRG1	9601
Q5RDD8	reviewed	CALU_PONAB	Calumenin	CALU	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	315	CALU	9601
Q5RF50	reviewed	VKGC_PONAB	Vitamin K-dependent gamma-carboxylase (EC 4.1.1.90) (Gamma-glutamyl carboxylase) (Peptidyl-glutamate 4-carboxylase) (Vitamin K gamma glutamyl carboxylase)	GGCX	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	758	GGCX	9601
Q5SCV9	reviewed	RBL_HUPLU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Huperzia lucidula (Shining clubmoss) (Lycopodium lucidulum)	475	rbcL	37429
Q5SHG2	reviewed	ACCD_THET8	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD TTHA1768	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	285	accD	300852
Q5SHG3	reviewed	ACCA_THET8	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA TTHA1767	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	316	accA	300852
Q5WEF4	reviewed	ACCD_SHOC1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD ABC2721	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	280	accD	66692
Q5WEF5	reviewed	ACCA_SHOC1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ABC2720	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	324	accA	66692
Q5WH45	reviewed	MTNW_SHOC1	Putative 2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	mtnW ABC1775	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	374	mtnW	66692
Q5WYB5	reviewed	ACCA_LEGPL	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA lpl0824	Legionella pneumophila (strain Lens)	317	accA	297245
Q5X6W5	reviewed	ACCA_LEGPA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA lpp0849	Legionella pneumophila (strain Paris)	317	accA	297246
Q5XAE6	reviewed	BCCP_STRP6	Biotin carboxyl carrier protein of acetyl-CoA carboxylase (BCCP)	accB M6_Spy1482	Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394)	166	accB	286636
Q5XAE9	reviewed	ACCD_STRP6	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD M6_Spy1479	Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394)	288	accD	286636
Q5ZXE6	reviewed	ACCA_LEGPH	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA lpg0785	Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513)	317	accA	272624
Q603Q7	reviewed	RBL_METCA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL MCA2743	Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)	473	cbbL	243233
Q604P5	reviewed	ACCD_METCA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD MCA2493	Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)	324	accD	243233
Q607F6	reviewed	ACCA_METCA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA MCA1804	Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)	321	accA	243233
Q62J39	reviewed	ACCA_BURMA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BMA1654	Burkholderia mallei (strain ATCC 23344)	323	accA	243160
Q62LC1	reviewed	CAPP_BURMA	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppc BMA0729	Burkholderia mallei (strain ATCC 23344)	994	ppc	243160
Q633J6	reviewed	ACCD_BACCZ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BCE33L4342	Bacillus cereus (strain ZK / E33L)	289	accD	288681
Q633J7	reviewed	ACCA_BACCZ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BCE33L4341	Bacillus cereus (strain ZK / E33L)	324	accA	288681
Q635P3	reviewed	MTNW_BACCZ	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	mtnW BCE33L3793	Bacillus cereus (strain ZK / E33L)	414	mtnW	288681
Q63ST0	reviewed	ACCA_BURPS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BPSL2241	Burkholderia pseudomallei (strain K96243)	323	accA	272560
Q63W75	reviewed	CAPP_BURPS	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppc BPSL1013	Burkholderia pseudomallei (strain K96243)	994	ppc	272560
Q65G80	reviewed	ACCD_BACLD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BLi03070 BL00405	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	291	accD	279010
Q65G81	reviewed	ACCA_BACLD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BLi03069 BL00404	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	325	accA	279010
Q65KJ8	reviewed	MTNW_BACLD	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	mtnW BLi01515 BL03540	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	405	mtnW	279010
Q65TC9	reviewed	ACCD_MANSM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD MS1174	Mannheimia succiniciproducens (strain MBEL55E)	295	accD	221988
Q65UI5	reviewed	ACCA_MANSM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA MS0768	Mannheimia succiniciproducens (strain MBEL55E)	321	accA	221988
Q667K5	reviewed	ACCA_YERPS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA YPTB2987	Yersinia pseudotuberculosis serotype I (strain IP32953)	319	accA	273123
Q668X1	reviewed	ACCD_YERPS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD YPTB2616	Yersinia pseudotuberculosis serotype I (strain IP32953)	304	accD	273123
Q673V5	reviewed	RBL_SOVGS	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL	Solemya velum gill symbiont	472	cbbL	2340
Q68RZ7	reviewed	ACCD_PANGI	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD PSC0594	Panax ginseng (Korean ginseng)	487	accD	4054
Q6B8M3	reviewed	ACCA_GRATL	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Grc000181	Gracilaria tenuistipitata var. liui (Red alga)	328	accA	285951
Q6B8P0	reviewed	RBL_GRATL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL Grc000164	Gracilaria tenuistipitata var. liui (Red alga)	488	rbcL	285951
Q6D2N9	reviewed	ACCD_PECAS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD ECA3056	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	305	accD	218491
Q6D8C7	reviewed	ACCA_PECAS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ECA1047	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	319	accA	218491
Q6EW70	reviewed	ACCD_NYMAL	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Nymphaea alba (White water-lily) (Castalia alba)	486	accD	34301
Q6FEE5	reviewed	ACCD_ACIAD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD ACIAD0643	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	298	accD	62977
Q6G1D3	reviewed	ACCD_BARQU	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BQ00320	Bartonella quintana (strain Toulouse) (Rochalimaea quintana)	306	accD	283165
Q6G581	reviewed	ACCD_BARHE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BH00340	Bartonella henselae (strain ATCC 49882 / DSM 28221 / CCUG 30454 / Houston 1) (Rochalimaea henselae)	306	accD	283166
Q6G8M6	reviewed	ACCD_STAAS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SAS1628	Staphylococcus aureus (strain MSSA476)	285	accD	282459
Q6G8M7	reviewed	ACCA_STAAS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SAS1627	Staphylococcus aureus (strain MSSA476)	314	accA	282459
Q6GAE8	reviewed	PURK_STAAS	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	purK SAS1001	Staphylococcus aureus (strain MSSA476)	374	purK	282459
Q6GG06	reviewed	ACCD_STAAR	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SAR1779	Staphylococcus aureus (strain MRSA252)	285	accD	282458
Q6GG07	reviewed	ACCA_STAAR	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SAR1778	Staphylococcus aureus (strain MRSA252)	314	accA	282458
Q6GI19	reviewed	PURK_STAAR	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	purK SAR1039	Staphylococcus aureus (strain MRSA252)	374	purK	282458
Q6HCT1	reviewed	ACCD_BACHK	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BT9727_4330	Bacillus thuringiensis subsp. konkukian (strain 97-27)	289	accD	281309
Q6HCT2	reviewed	ACCA_BACHK	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BT9727_4329	Bacillus thuringiensis subsp. konkukian (strain 97-27)	324	accA	281309
Q6HEC9	reviewed	MTNW_BACHK	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	mtnW BT9727_3778	Bacillus thuringiensis subsp. konkukian (strain 97-27)	414	mtnW	281309
Q6IP82	reviewed	CALU_XENLA	Calumenin	calu	Xenopus laevis (African clawed frog)	315	calu	8355
Q6IQP3	reviewed	CALUA_DANRE	Calumenin-A	calua si:ch211-266a5.5	Danio rerio (Zebrafish) (Brachydanio rerio)	315	calua	7955
Q6LAF3	reviewed	H4_FLATR	Histone H4	hh4	Flaveria trinervia (Clustered yellowtops) (Oedera trinervia)	103	hh4	4227
Q6LBA6	reviewed	RBL_AFIC5	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL OCA5_pHCG300470	Afipia carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5) (Oligotropha carboxidovorans)	486	cbbL	504832
Q6LN40	reviewed	ACCA_PHOPR	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA PBPRA2952	Photobacterium profundum (strain SS9)	319	accA	298386
Q6LNU6	reviewed	ACCD_PHOPR	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD PBPRA2652	Photobacterium profundum (strain SS9)	307	accD	298386
Q6MC11	reviewed	ACCA_PARUW	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA pc1164	Protochlamydia amoebophila (strain UWE25)	316	accA	264201
Q6MEK6	reviewed	ACCD_PARUW	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD pc0269	Protochlamydia amoebophila (strain UWE25)	305	accD	264201
Q6N0W9	reviewed	RBL2_RHOPA	Ribulose bisphosphate carboxylase (RuBisCO) (EC 4.1.1.39)	cbbM RPA4641	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	461	cbbM	258594
Q6N9J0	reviewed	RBL1_RHOPA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL RPA1559	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	485	cbbL	258594
Q6NCG4	reviewed	ACCA_RHOPA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA RPA0508	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	320	accA	258594
Q6NDN4	reviewed	ACCD_RHOPA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD RPA0071	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	327	accD	258594
Q6PAQ9	reviewed	TMG3_MOUSE	Transmembrane gamma-carboxyglutamic acid protein 3 (Proline-rich gamma-carboxyglutamic acid protein 3) (Proline-rich Gla protein 3)	Prrg3 Gm368 Tmg3	Mus musculus (Mouse)	231	Prrg3	10090
Q70XZ4	reviewed	ACCD_AMBTC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Amborella trichopoda	540	accD	13333
