PROTID	GENEID	PROTLEN	cGFP_C1_6h_BioID_1_SPC	cGFP_C1_6h_BioID_2_SPC	cGFP_C1_6h_BioID_3_SPC	cGFP_C2_6h_BioID_1_SPC	cGFP_C2_6h_BioID_2_SPC	cGFP_C2_6h_BioID_3_SPC	cGFP_C3_6h_BioID_1_SPC	cGFP_C3_6h_BioID_2_SPC	cGFP_C3_6h_BioID_3_SPC	cGFP_C4_6h_BioID_1_SPC	cGFP_C4_6h_BioID_2_SPC	cGFP_C4_6h_BioID_3_SPC	cGFP_C5_6h_BioID_1_SPC	cGFP_C5_6h_BioID_2_SPC	cGFP_C5_6h_BioID_3_SPC	cGFP_N1_6h_BioID_1_SPC	cGFP_N1_6h_BioID_2_SPC	cGFP_N1_6h_BioID_3_SPC	cGFP_N2_6h_BioID_1_SPC	cGFP_N2_6h_BioID_2_SPC	cGFP_N2_6h_BioID_3_SPC	cGFP_N3_6h_BioID_1_SPC	cGFP_N3_6h_BioID_2_SPC	cGFP_N3_6h_BioID_3_SPC	cGFP_N4_6h_BioID_1_SPC	cGFP_N4_6h_BioID_2_SPC	cGFP_N4_6h_BioID_3_SPC
Q9NYU2	UGGT1	1555	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Q9NYV4	CDK12	1490	18	24	27	38	49	21	34	23	47	22	20	32	26	14	17	12	25	17	22	20	23	15	17	8	9	8	10
Q9NYY8	FASTKD2	710	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	3	3	0	0	3	3	1	3	2	3	1
Q9NYZ3	GTSE1	739	10	16	19	10	16	14	11	12	15	13	12	19	16	17	16	8	9	11	8	6	8	3	5	4	10	6	6
Q9NZ01	TECR	308	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	8	9	7	6	13	12	7	12	10	7	8	10
Q9NZ09	UBAP1	502	3	4	4	1	0	2	2	1	1	2	1	4	4	3	1	0	2	2	1	1	1	0	0	0	0	0	0
Q9NZ32	ACTR10	417	0	1	2	0	1	1	1	3	5	6	3	5	8	7	6	10	6	10	5	5	3	4	4	4	3	5	4
Q9NZ43	USE1	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
Q9NZ45	CISD1	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Q9NZ52	GGA3	723	2	1	2	0	0	5	2	2	4	3	3	4	5	5	5	1	2	0	0	0	0	0	0	0	0	0	0
Q9NZ53	PODXL2	605	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZ56	FMN2	1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Q9NZ63	C9orf78	289	11	12	11	15	18	12	13	9	11	1	1	2	1	0	0	2	1	1	3	3	2	0	0	0	0	0	0
Q9NZB2	FAM120A	1118	1	1	0	3	0	0	1	0	2	0	0	0	0	1	0	3	3	1	2	2	2	3	2	3	1	2	3
Q9NZC7	WWOX	414	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q9NZC9	SMARCAL1	954	2	4	4	3	3	0	3	1	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0
Q9NZD2	GLTP	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0
Q9NZD8	SPG21	308	0	1	1	0	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0
Q9NZE8	MRPL35	188	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Q9NZI7	UBP1	540	0	2	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZI8	IGF2BP1	577	1	5	7	6	6	3	8	7	11	9	11	9	10	5	4	22	20	20	24	20	29	20	27	30	21	21	27
Q9NZJ0	DTL	730	1	1	2	4	2	2	1	2	2	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZJ4	SACS	4579	0	2	0	1	0	0	0	1	1	1	2	1	2	6	2	0	0	1	2	0	0	0	0	1	1	1	2
Q9NZJ6	COQ3	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Q9NZL4	HSPBP1	359	4	2	4	0	0	2	3	2	2	5	4	3	4	2	6	7	10	11	6	11	9	8	9	10	13	14	10
Q9NZL9	MAT2B	334	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Q9NZM3	ITSN2	1697	6	7	6	1	1	9	3	9	6	12	14	15	9	17	15	9	9	5	3	4	1	7	4	3	1	1	2
Q9NZM4	BICRA	1560	3	1	2	6	5	0	5	0	3	0	0	1	2	0	0	4	7	5	7	4	8	1	3	1	2	2	1
Q9NZM5	NOP53	478	9	8	8	21	16	11	17	16	22	6	10	8	7	9	7	25	22	22	23	23	20	21	19	17	19	16	19
Q9NZN5	ARHGEF12	1544	1	3	2	0	0	2	0	6	1	1	0	0	1	3	2	2	1	3	1	0	0	2	1	1	0	1	2
Q9NZN8	CNOT2	540	2	2	3	1	2	1	3	3	2	3	4	4	7	5	4	6	14	7	6	5	5	8	9	8	5	7	5
Q9NZQ3	NCKIPSD	722	8	7	7	3	0	8	6	7	8	7	5	5	10	6	10	10	17	13	5	8	9	4	11	4	8	12	9
Q9NZT1	CALML5	146	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	9	6	3	0	2	1	3	0	1
Q9NZT2	OGFR	677	4	2	3	5	7	3	3	2	4	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0
Q9NZW5	PALS2	540	4	3	1	0	0	8	6	9	5	0	4	0	1	0	1	1	0	1	0	1	2	1	0	1	2	0	1
Q9NZZ3	CHMP5	219	24	21	18	17	24	19	24	19	21	19	15	14	19	15	19	5	5	4	5	6	6	4	3	4	9	7	4
Q9P000	COMMD9	198	4	4	3	1	1	3	1	3	1	7	4	4	7	8	7	3	3	2	2	1	1	3	1	3	3	4	2
Q9P013	CWC15	229	3	3	2	7	3	2	2	2	3	1	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Q9P015	MRPL15	296	2	0	1	0	0	0	3	1	2	1	6	2	2	1	2	6	7	6	7	3	3	6	2	2	4	3	7
Q9P016	THYN1	225	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P021	CRIPT	101	1	0	1	2	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P031	CCDC59	241	7	10	9	11	10	11	11	7	12	8	7	5	5	8	7	5	4	6	6	7	7	3	5	4	4	5	8
Q9P032	NDUFAF4	175	5	1	1	1	1	2	0	2	1	1	3	2	2	3	4	4	5	3	3	2	2	2	2	3	3	5	1
Q9P035	HACD3	362	0	1	3	1	1	2	1	1	1	1	3	3	1	4	1	7	6	6	4	6	4	6	7	7	7	9	5
Q9P086	MED11	117	0	0	0	4	3	1	1	0	4	1	1	2	1	1	2	1	1	4	1	1	1	0	0	0	1	0	0
Q9P0I2	EMC3	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0
Q9P0J0	NDUFA13	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	2	1
Q9P0J7	KCMF1	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	2	1	0	1	1
Q9P0K7	RAI14	980	14	15	10	4	2	13	7	12	6	15	12	16	14	17	13	9	9	7	5	2	5	6	4	3	2	6	3
Q9P0K8	FOXJ2	574	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P0L0	VAPA	249	1	0	1	0	1	1	1	1	0	1	3	0	2	1	1	4	1	4	1	6	5	2	2	3	5	3	2
Q9P0L2	MARK1	795	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P0M9	MRPL27	148	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0	2	2	1	1	2	1	1	1	1	3	1	1
Q9P0U3	SENP1	644	0	1	1	9	8	3	4	2	6	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
Q9P0U4	CXXC1	656	3	1	4	17	12	4	12	3	12	1	1	1	2	3	1	7	7	8	8	9	10	4	4	4	1	3	3
Q9P0V3	SH3BP4	963	0	0	0	0	0	4	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
Q9P0V9	SEPTIN10	454	7	6	3	5	6	11	7	5	7	11	10	14	16	10	10	5	4	2	2	1	1	0	3	3	3	3	4
Q9P0W2	HMG20B	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
Q9P107	GMIP	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Q9P1F3	ABRACL	81	2	1	2	2	2	2	2	2	1	2	3	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9P1U0	POLR1H	126	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P1Y5	CAMSAP3	1249	4	4	2	2	1	3	2	4	0	0	1	3	0	1	1	4	3	2	0	1	1	1	1	0	2	3	4
Q9P1Z2	CALCOCO1	691	3	3	2	0	0	1	0	1	0	3	4	2	3	3	3	1	1	3	0	1	2	0	3	1	0	0	0
Q9P203	BTBD7	1132	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q9P209	CEP72	647	1	3	2	1	0	3	0	3	0	0	1	2	0	1	2	0	0	3	4	3	0	1	1	1	0	2	1
Q9P212	PLCE1	2302	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Q9P215	POGK	609	0	1	0	4	5	0	1	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P246	STIM2	746	0	0	2	0	0	0	0	4	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0
Q9P253	VPS18	973	1	1	0	0	0	2	0	0	0	2	3	3	1	2	4	0	1	1	0	0	0	0	0	1	0	0	0
Q9P258	RCC2	522	45	56	48	84	84	57	67	48	84	30	32	33	32	29	31	17	19	14	17	11	16	9	10	11	23	7	13
Q9P260	RELCH	1216	5	4	1	0	0	0	0	0	0	0	0	2	6	2	4	2	1	2	0	0	0	1	1	0	0	3	0
Q9P265	DIP2B	1576	9	8	14	0	2	18	10	12	14	5	6	9	7	9	9	8	9	9	1	1	1	2	4	1	3	2	0
Q9P270	SLAIN2	581	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Q9P275	USP36	1123	1	1	0	1	4	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
Q9P287	BCCIP	314	5	5	6	6	6	5	8	3	6	6	5	5	4	5	3	12	10	5	8	8	10	5	8	9	8	8	9
Q9P289	STK26	416	13	13	14	12	17	14	15	14	15	19	17	20	22	22	16	18	21	23	21	25	22	24	27	21	22	23	22
Q9P2B4	CTTNBP2NL	639	0	1	2	0	0	0	0	0	0	0	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9P2B7	CFAP97	532	3	3	2	1	4	4	1	2	3	2	4	3	2	3	1	1	1	1	1	0	0	0	0	0	0	2	0
Q9P2D0	IBTK	1353	20	23	19	14	11	27	20	26	19	24	19	29	29	31	29	27	36	33	11	12	19	28	26	22	15	14	25
Q9P2D1	CHD7	2997	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	1	1	0	2	2	3	2	1	0	0	0	0
Q9P2D3	HEATR5B	2071	0	1	1	2	0	3	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Q9P2D6	FAM135A	1515	1	5	2	2	0	7	1	7	2	6	5	7	6	6	5	7	8	7	3	4	3	5	7	3	1	3	3
Q9P2E9	RRBP1	1410	2	2	2	1	1	1	1	2	2	2	3	1	0	1	1	4	5	7	3	5	6	5	10	6	5	7	4
Q9P2F8	SIPA1L2	1722	5	6	11	0	2	9	4	9	6	3	4	1	4	5	5	10	11	7	4	8	7	5	4	7	7	3	3
Q9P2G3	KLHL14	628	2	1	0	2	1	3	1	1	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Q9P2G9	KLHL8	620	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P2H3	IFT80	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q9P2I0	CPSF2	782	15	11	13	19	24	6	17	7	22	7	6	11	9	6	6	13	14	16	11	15	21	9	13	8	3	4	1
Q9P2J3	KLHL9	617	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	3	3	5	4	5	5	5	3	7
Q9P2J5	LARS1	1176	36	42	34	22	22	37	35	31	38	49	47	38	44	46	47	68	60	60	51	56	54	73	72	65	59	71	70
Q9P2K3	RCOR3	495	2	1	1	4	1	1	2	2	1	1	2	1	1	2	4	4	1	1	5	6	7	1	2	1	0	0	1
Q9P2K5	MYEF2	600	0	1	0	3	4	1	3	0	5	1	5	1	2	2	1	2	2	2	1	3	1	2	3	3	2	4	2
Q9P2K8	EIF2AK4	1649	7	3	4	2	4	3	4	4	2	8	3	5	4	4	5	2	2	1	2	1	1	0	1	1	0	3	1
Q9P2L0	WDR35	1181	0	2	1	1	1	1	1	0	1	3	3	4	4	7	3	0	1	0	0	0	0	0	0	1	0	0	0
Q9P2M7	CGN	1203	1	1	2	0	0	1	1	1	1	2	1	4	2	1	2	19	21	15	5	11	11	13	21	20	10	11	15
Q9P2N5	RBM27	1060	38	39	38	54	51	39	50	43	50	31	30	37	27	28	27	36	38	47	55	43	45	33	39	35	23	23	35
Q9P2N6	KANSL3	904	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	4	7	4	0	0	0	0	1	1
Q9P2R3	ANKFY1	1169	4	3	2	0	0	2	1	3	0	5	4	4	5	7	6	2	0	0	1	1	0	7	1	1	2	5	1
Q9P2R7	SUCLA2	463	1	1	1	1	2	3	1	2	1	1	3	2	1	1	1	6	4	6	4	5	5	3	2	1	4	3	6
Q9P2S5	WRAP73	460	5	4	4	3	4	3	4	3	8	13	7	11	10	12	11	25	27	26	28	30	29	22	20	26	14	20	17
Q9P2T1	GMPR2	348	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P2W9	STX18	335	2	1	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0
Q9P2X0	DPM3	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	1
Q9UBB4	ATXN10	475	2	3	1	2	1	4	5	0	4	4	4	3	6	0	2	2	2	3	3	1	5	2	3	6	9	6	2
Q9UBB5	MBD2	411	2	2	2	4	4	3	5	5	6	6	4	5	4	3	4	3	2	1	2	3	3	1	1	1	2	3	1
Q9UBB6	NCDN	729	7	4	4	4	3	4	3	6	5	5	5	7	5	6	6	6	5	5	2	2	2	3	4	4	3	3	0
Q9UBB9	TFIP11	837	28	24	27	35	38	30	29	24	38	27	26	34	22	20	20	22	32	27	17	18	25	12	13	13	11	16	7
Q9UBC2	EPS15L1	864	24	23	28	12	13	25	28	32	23	37	35	35	38	35	32	44	50	40	23	27	34	26	30	29	27	29	32
Q9UBD5	ORC3	711	20	21	22	29	27	13	22	11	26	12	12	15	9	8	7	15	17	12	13	11	12	10	9	10	9	5	5
Q9UBE0	SAE1	346	6	8	9	10	10	10	9	7	11	2	7	3	2	3	2	4	2	1	3	0	1	1	0	3	4	3	0
Q9UBF2	COPG2	871	6	6	4	6	2	5	6	5	4	7	7	4	12	9	6	12	16	9	22	16	19	7	4	8	8	10	7
Q9UBF6	RNF7	113	2	6	5	4	3	5	4	5	3	4	3	3	2	5	3	3	3	3	5	4	3	2	3	3	5	4	6
Q9UBF8	PI4KB	816	10	8	10	3	2	6	4	8	8	8	10	10	7	8	9	2	3	4	3	2	4	1	2	3	1	1	2
Q9UBI1	COMMD3	195	3	3	4	2	3	2	1	4	3	5	4	3	3	2	4	3	6	2	2	2	7	2	5	3	5	7	6
Q9UBI6	GNG12	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	2	1
Q9UBI9	HECA	543	4	2	3	4	3	5	2	2	1	2	2	2	1	1	1	1	2	1	3	3	2	0	0	0	1	0	1
Q9UBK9	UXT	157	3	6	6	7	4	3	6	5	3	3	2	5	6	4	4	9	9	10	10	12	10	10	15	12	10	10	13
Q9UBL3	ASH2L	628	2	5	3	13	20	3	13	3	12	4	6	6	4	3	2	16	15	20	17	19	20	12	10	9	11	9	10
Q9UBM7	DHCR7	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	1	2	1	3	5	3	6	2
Q9UBN6	TNFRSF10D	386	2	1	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBN7	HDAC6	1215	4	1	1	1	1	3	1	1	2	2	3	2	4	4	4	2	3	3	1	0	0	0	0	0	0	0	0
Q9UBP0	SPAST	616	1	2	4	2	1	6	3	3	3	2	1	3	1	4	2	2	0	0	0	0	0	1	0	1	0	0	0
Q9UBP6	METTL1	276	4	6	5	6	6	5	6	3	7	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBP9	GULP1	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1
Q9UBQ0	VPS29	182	3	4	1	0	0	4	1	1	1	1	6	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0
Q9UBQ5	EIF3K	218	10	11	14	6	6	9	6	9	8	10	10	6	9	10	11	7	10	7	6	6	4	10	7	11	9	11	7
Q9UBQ7	GRHPR	328	0	1	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Q9UBS4	DNAJB11	358	4	4	2	2	1	3	3	2	2	3	5	4	3	2	3	9	6	6	8	4	5	5	4	7	9	5	6
Q9UBS8	RNF14	474	2	1	1	0	0	2	1	1	1	2	2	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBT2	UBA2	640	13	13	15	38	34	14	20	14	22	16	24	16	15	9	10	6	8	6	5	6	4	6	3	7	12	9	4
Q9UBT6	POLK	870	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
Q9UBT7	CTNNAL1	734	0	0	0	0	0	3	0	1	3	0	4	2	0	1	2	0	3	0	0	0	0	1	1	0	1	0	0
Q9UBU7	DBF4	674	1	1	1	2	2	2	2	1	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q9UBU8	MORF4L1	362	5	6	6	11	8	6	7	8	8	9	5	7	3	3	7	8	5	8	8	7	8	7	6	7	6	10	9
Q9UBU9	NXF1	619	0	1	0	11	3	3	6	4	8	7	7	5	5	5	4	13	15	15	18	20	18	29	18	24	23	24	26
Q9UBV2	SEL1L	794	0	0	0	0	0	0	0	0	0	0	2	1	3	2	2	1	2	1	1	2	1	1	1	0	0	2	1
Q9UBV8	PEF1	284	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	3	2	2	0	3	0	0	4	4	2	3
Q9UBW7	ZMYM2	1377	13	13	8	27	22	10	19	10	20	9	7	8	8	9	8	21	22	19	22	27	21	13	10	9	7	10	9
Q9UBW8	COPS7A	275	8	7	8	5	8	5	6	4	7	4	4	5	5	5	4	5	8	6	11	8	11	5	5	7	5	9	8
Q9UBX3	SLC25A10	287	2	1	1	2	1	1	1	1	1	0	1	0	1	1	0	4	2	7	2	5	5	2	3	4	3	5	3
Q9UBZ4	APEX2	518	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBZ9	REV1	1251	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UDR5	AASS	926	1	0	1	0	0	0	1	1	1	1	2	1	2	0	1	1	4	4	3	3	6	0	1	3	4	1	5
Q9UDW1	UQCR10	63	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	2	0	2	3	1	0	4	3	3	4
Q9UDY2	TJP2	1190	54	48	52	21	29	57	46	45	44	70	45	58	65	53	60	116	121	113	73	73	77	60	89	78	58	57	56
Q9UDY4	DNAJB4	337	0	0	1	0	0	0	0	1	0	1	3	3	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0
Q9UDY8	MALT1	824	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	1	1	0
Q9UEE9	CFDP1	299	66	78	72	110	130	66	80	62	86	51	50	47	36	48	55	31	28	29	33	23	31	23	21	31	21	28	25
Q9UEG4	ZNF629	869	7	9	8	18	20	9	13	7	11	2	5	2	0	0	0	1	2	0	1	2	1	0	0	0	0	0	0
Q9UER7	DAXX	740	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	3	3	3
Q9UET6	FTSJ1	329	0	1	0	0	0	5	1	5	2	0	0	0	0	0	0	4	2	3	3	2	4	3	2	1	1	1	3
Q9UEU0	VTI1B	232	0	0	0	0	0	0	1	0	1	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0
Q9UEW8	STK39	545	2	3	2	0	0	2	1	1	1	2	1	2	1	2	2	0	0	0	2	0	1	2	0	2	1	1	1
Q9UEY8	ADD3	706	22	23	20	6	4	38	27	34	27	27	13	25	28	22	24	14	13	12	13	8	13	13	14	15	11	16	15
Q9UFC0	LRWD1	647	33	29	28	46	42	27	40	24	36	21	19	26	13	24	18	20	26	17	20	12	20	9	17	13	15	11	10
Q9UFF9	CNOT8	292	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	2	1	2	2	2	0	0	1
Q9UFG5	C19orf25	118	1	1	1	2	1	1	2	3	1	2	1	1	1	1	1	2	1	2	1	1	0	0	0	0	0	0	0
Q9UFW8	CGGBP1	167	4	4	3	4	4	4	3	3	4	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q9UG63	ABCF2	623	14	8	12	1	1	12	4	10	6	17	12	12	17	19	13	6	5	4	4	2	2	4	3	4	2	5	4
Q9UGI8	TES	421	24	27	27	13	11	29	23	23	22	25	23	28	31	26	29	14	16	13	12	8	8	8	12	15	10	13	16
Q9UGJ0	PRKAG2	569	1	0	4	0	0	1	0	3	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Q9UGJ1	TUBGCP4	667	3	2	3	0	0	1	0	0	1	1	5	1	2	4	1	1	0	1	0	0	0	0	0	0	1	0	0
Q9UGP4	LIMD1	676	20	26	23	10	11	24	25	25	20	22	27	30	23	29	22	29	30	31	22	25	18	29	29	18	20	27	24
Q9UGP5	POLL	575	0	1	1	1	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UGP8	SEC63	760	2	3	1	3	1	3	4	1	4	2	2	3	2	2	6	11	5	7	6	9	5	2	4	10	5	9	5
Q9UGU0	TCF20	1960	2	3	1	7	6	1	2	2	3	0	0	0	0	0	0	3	1	3	3	3	4	0	0	0	0	0	0
Q9UGU5	HMGXB4	601	7	4	7	15	20	10	9	6	10	8	6	5	7	3	5	5	8	13	5	6	7	2	3	1	0	0	0
Q9UGV2	NDRG3	375	16	20	18	15	13	13	17	16	20	18	12	15	15	19	15	9	10	11	6	3	5	5	6	6	5	5	1
Q9UGY1	NOL12	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	1	0	0	0
Q9UH03	SEPTIN3	358	4	4	4	0	0	3	6	3	4	3	0	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0
Q9UH36	SRRD	339	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UH65	SWAP70	585	17	21	13	10	11	23	17	24	18	17	12	16	18	23	21	1	1	1	1	2	0	0	1	0	0	0	0
Q9UH99	SUN2	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0
Q9UHA2	SS18L2	77	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UHA3	RSL24D1	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
Q9UHA4	LAMTOR3	124	2	3	4	0	0	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	3	0	0	1	1	0	0
Q9UHB6	LIMA1	759	19	16	12	3	3	12	7	9	9	12	11	16	17	12	13	6	7	4	3	3	5	8	7	6	7	0	2
Q9UHB7	AFF4	1163	16	15	22	31	30	17	23	13	22	11	5	11	10	4	5	3	8	4	2	4	7	4	1	1	0	2	0
Q9UHB9	SRP68	627	19	17	17	8	9	19	13	19	15	23	20	22	22	20	24	23	24	24	16	18	19	16	16	21	26	26	20
Q9UHC1	MLH3	1453	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Q9UHD1	CHORDC1	332	32	33	35	22	22	33	28	28	30	23	23	28	19	21	21	11	17	14	13	13	15	9	13	8	13	14	13
Q9UHD2	TBK1	729	21	22	30	19	17	32	20	26	27	41	35	45	43	40	31	30	39	32	27	27	24	27	26	21	22	30	26
Q9UHD8	SEPTIN9	586	24	28	27	14	12	45	27	36	36	33	27	28	40	29	41	32	37	29	23	15	25	18	21	25	23	27	28
Q9UHD9	UBQLN2	624	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1
Q9UHF7	TRPS1	1281	5	3	4	8	11	4	5	3	7	9	5	12	2	3	5	34	30	32	40	42	39	26	25	26	13	13	16
Q9UHI6	DDX20	824	4	3	4	5	2	1	7	4	7	5	6	6	3	1	6	11	18	19	11	10	10	15	7	7	7	6	8
Q9UHK0	NUFIP1	495	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q9UHN6	CEMIP2	1383	0	0	0	0	0	9	2	12	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q9UHP3	USP25	1055	4	5	7	1	2	1	0	3	3	5	3	5	5	4	1	2	0	0	0	1	1	0	0	0	0	1	0
Q9UHQ1	NARF	456	21	22	22	29	28	32	35	26	36	25	19	24	26	22	25	30	26	27	27	17	20	11	17	16	17	15	9
Q9UHQ9	CYB5R1	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0
Q9UHR4	BAIAP2L1	511	26	24	23	14	14	40	25	46	27	22	23	26	24	29	30	14	16	15	5	7	13	6	9	7	11	11	10
