Source database	Reference DB	Reference ID	interaction detection name	interaction detection reference DB	interaction detection reference ID	Protein 1 confidence unit	Protein 1 confidence value	Protein 1 is overexpressed	Protein 1 is tagged	Protein 1 fullName	Protein 1 shortName	Protein 1 organism	Protein 1 xref DB	Protein 1 xref ID	Protein 2 confidence unit	Protein 2 confidence value	Protein 2 is overexpressed	Protein 2 is tagged	Protein 2 fullName	Protein 2 shortName	Protein 2 organism	Protein 2 xref DB	Protein 2 xref ID
MIPS	PubMed	10713667	copurification	MI	0025	boolean	1	false	false	YWHAH;YWHA1; 14-3-3 protein eta	863	9606	SP	Q04917	boolean	1	false	false	CDC25B;CDC25HU2; M-phase inducer phosphatase 2; dual specificity phosphatase Cdc25B	862	9606	SP	P30305
MIPS	PubMed	10713667	copurification	MI	0025	boolean	1	false	false	YWHAZ; 14-3-3 protein zeta/delta	181	9606	SP	P29312	boolean	1	false	false	CDC25B;CDC25HU2; M-phase inducer phosphatase 2; dual specificity phosphatase Cdc25B	862	9606	SP	P30305
MIPS	PubMed	11713164	two hybrid	MI	0018	boolean	1	false	false	NCOR2, SMRT; nuclear receptor co-repressor, silencing mediator of retinoic acid and thyroid hormone receptor SMRT	864	9606	SP	Q9Y618	boolean	1	false	false	Skiip; SKIIP, Ski-interating protein, nuclear receptor coactivator	860	9606	SP	Q9CV75
MIPS	PubMed	11713164	two hybrid	MI	0018	boolean	1	false	false	NCOR2, SMRT; nuclear receptor co-repressor, silencing mediator of retinoic acid and thyroid hormone receptor SMRT	864	9606	SP	Q9Y618	boolean	1	false	false	Skiip; SKIIP, Ski-interating protein, nuclear receptor coactivator	860	9606	SP	Q9CV75
MIPS	PubMed	10713667	copurification	MI	0025	boolean	1	false	false	YWHAH;YWHA1; 14-3-3 protein eta	863	9606	SP	Q04917	boolean	1	false	false	CDC25B;CDC25HU2; M-phase inducer phosphatase 2; dual specificity phosphatase Cdc25B	862	9606	SP	P30305
MIPS	PubMed	10713667	copurification	MI	0025	boolean	1	false	false	YWHAH;YWHA1; 14-3-3 protein eta	863	9606	SP	Q04917	boolean	1	false	false	CDC25B;CDC25HU2; M-phase inducer phosphatase 2; dual specificity phosphatase Cdc25B	862	9606	SP	P30305
MIPS	PubMed	10713667	copurification	MI	0025	boolean	1	false	false	YWHAH;YWHA1; 14-3-3 protein eta	863	9606	SP	Q04917	boolean	1	false	false	CDC25B;CDC25HU2; M-phase inducer phosphatase 2; dual specificity phosphatase Cdc25B	862	9606	SP	P30305
MIPS	PubMed	10716937	two hybrid	MI	0018	boolean	1	false	false	CCNB1;CCNB; G2/mitotic-specific cyclin B1	865	9606	SP	P14635	boolean	1	false	false	CCNF; Cyclin F	866	10090	SP	Q8BSX9
MIPS	PubMed	10716937	two hybrid	MI	0018	boolean	1	false	false	CCNB1;CCNB; G2/mitotic-specific cyclin B1	865	9606	SP	P14635	boolean	1	false	false	CCNF; Cyclin F	866	10090	SP	Q8BSX9
MIPS	PubMed	10719365	two hybrid	MI	0018	boolean	1	false	false	CDKN2A; CDKN2; cyclin-dependent kinase 4 inhibitor A; tumor suppressor CDKN2A (cell cycle inhibitor)	867	9606	SP	P42771	boolean	1	false	false	CDK4; cell division protein kinase 4; cyclin-dependent kinase 4	868	9606	SP	P11802
MIPS	PubMed	10721694	two hybrid	MI	0018	boolean	0	false	false	DING; RING finger protein dinG/RING1B	870	10090	TREMBL	 Q99496	boolean	1	false	false	CBX8; PC3; chromobox protein homolog 8; polycomb 3 homolog; polycomb protein MPc3	869	10090	SP	Q9QXV1
MIPS	PubMed	10721694	two hybrid	MI	0018	boolean	0	false	false	DING; RING finger protein dinG/RING1B	870	10090	TREMBL	 Q99496	boolean	1	false	false	BMI1; BMI-1; polycomb complex protein BMI-1	871	10090	SP	P25916
MIPS	PubMed	10721694	two hybrid	MI	0018	boolean	1	false	false	CBX8; PC3; chromobox protein homolog 8; polycomb 3 homolog; polycomb protein MPc3	869	10090	SP	Q9QXV1	boolean	1	false	false	RING1; RING finger protein 1A; transcription repressor RING1A	872	10090	SP	O35730
MIPS	PubMed	10725338	two hybrid	MI	0018	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546
MIPS	PubMed	10725338	two hybrid	MI	0018	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546
MIPS	PubMed	10725338	two hybrid	MI	0018	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546
MIPS	PubMed	10725338	two hybrid	MI	0018	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546
MIPS	PubMed	10725338	two hybrid	MI	0018	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546
MIPS	PubMed	10725338	two hybrid	MI	0018	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546
MIPS	PubMed	10725338	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546
MIPS	PubMed	10725338	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	SPTAN1;SPTA2;SPNA2; Spectrin alpha chain; Fodrin alpha chain; (fragment)	874	10090	SP	P16546	boolean	1	false	false	KIFAP3; Kinesin-associated protein 3; KAP3	873	10090	SP	P70188
MIPS	PubMed	10725395	two hybrid	MI	0018	boolean	1	false	false	ERBB4;HER4; Receptor protein-tyrosine kinase erbB-4 precursor; Tyrosine kinase-type cell surface receptor HER4	875	9606	SP	Q15303	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95; PSD-95	876	9606	SP	P78352
MIPS	PubMed	10725395	two hybrid	MI	0018	boolean	1	false	false	ERBB4;HER4; Receptor protein-tyrosine kinase erbB-4 precursor; Tyrosine kinase-type cell surface receptor HER4	875	9606	SP	Q15303	boolean	1	false	false	DLG2; Channel associated protein of synapse-110; Chapsyn-110; Discs, large homolog 2	877	9606	SP	Q15700
MIPS	PubMed	10725395	two hybrid	MI	0018	boolean	1	false	false	ERBB4;HER4; Receptor protein-tyrosine kinase erbB-4 precursor; Tyrosine kinase-type cell surface receptor HER4	875	9606	SP	Q15303	boolean	1	false	false	DLG3;KIAA1232; Presynaptic protein SAP102; synapse-associated protein 102; Discs, large homolog 3	878	9606	SP	Q92796
MIPS	PubMed	10725395	two hybrid	MI	0018	boolean	1	false	false	ERBB4;HER4; Receptor protein-tyrosine kinase erbB-4 precursor; Tyrosine kinase-type cell surface receptor HER4	875	9606	SP	Q15303	boolean	1	false	false	SNTB2;SNT2B2; Beta-2-syntrophin	879	9606	SP	Q13425
MIPS	PubMed	10725395	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	ERBB4; Receptor protein-tyrosine kinase erbB-4	307	10116	SP	Q62956	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10725395	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016	boolean	1	false	false	ERBB4; Receptor protein-tyrosine kinase erbB-4	307	10116	SP	Q62956
MIPS	PubMed	10725395	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	ERBB4;HER4; Receptor protein-tyrosine kinase erbB-4 precursor; Tyrosine kinase-type cell surface receptor HER4	875	9606	SP	Q15303	boolean	0	false	false	DLG4;PSD95; Presynaptic density protein 95; PSD-95; Discs, large homolog 4	880	40674	TREMBL	-
MIPS	PubMed	10725395	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	DLG4;PSD95; Presynaptic density protein 95; PSD-95; Discs, large homolog 4	880	40674	TREMBL	-	boolean	1	false	false	ERBB4;HER4; Receptor protein-tyrosine kinase erbB-4 precursor; Tyrosine kinase-type cell surface receptor HER4	875	9606	SP	Q15303
MIPS	PubMed	10727212	two hybrid	MI	0018	boolean	1	false	false	FALZ;FAC1; Fetal Alzheimer antigen; Fetal Alz-50-reactive clone 1	881	9606	SP	Q12830	boolean	1	false	false	MAZ; Myc-associated zinc finger protein (MAZI); purine-binding transcription factor	882	9606	SP	P56270
MIPS	PubMed	10727212	copurification	MI	0025	boolean	1	false	false	FALZ;FAC1; Fetal Alzheimer antigen; Fetal Alz-50-reactive clone 1	881	9606	SP	Q12830	boolean	1	false	false	MAZ; Myc-associated zinc finger protein (MAZI); purine-binding transcription factor	882	9606	SP	P56270
MIPS	PubMed	10727212	copurification	MI	0025	boolean	1	false	false	FALZ;FAC1; Fetal Alzheimer antigen; Fetal Alz-50-reactive clone 1	881	9606	SP	Q12830	boolean	1	false	false	MAZ; Myc-associated zinc finger protein (MAZI); purine-binding transcription factor	882	9606	SP	P56270
MIPS	PubMed	10727212	copurification	MI	0025	boolean	1	false	false	MAZ; Myc-associated zinc finger protein (MAZI); purine-binding transcription factor	882	9606	SP	P56270	boolean	1	false	false	FALZ;FAC1; Fetal Alzheimer antigen; Fetal Alz-50-reactive clone 1	881	9606	SP	Q12830
MIPS	PubMed	10727212	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	FALZ;FAC1; Fetal Alzheimer antigen; Fetal Alz-50-reactive clone 1	881	9606	SP	Q12830	boolean	1	false	false	MAZ; Myc-associated zinc finger protein (MAZI); purine-binding transcription factor	882	9606	SP	P56270
MIPS	PubMed	10727401	two hybrid	MI	0018	boolean	1	false	false	ZNF148;ZFP148;ZBP89; transcription factor BFCOL1; zinc finger protein 148; zinc finger DNA binding protein 89	883	10090	SP	Q61624	boolean	1	false	false	PTRF; polymerase I-transcript release factor	884	10090	SP	O54724
MIPS	PubMed	10727401	copurification	MI	0025	boolean	1	false	false	ZNF148;ZFP148;ZBP89; transcription factor BFCOL1; zinc finger protein 148; zinc finger DNA binding protein 89	883	10090	SP	Q61624	boolean	1	false	false	PTRF; polymerase I-transcript release factor	884	10090	SP	O54724
MIPS	PubMed	10727401	copurification	MI	0025	boolean	1	false	false	PTRF; polymerase I-transcript release factor	884	10090	SP	O54724	boolean	1	false	false	ZNF148;ZFP148;ZBP89; transcription factor BFCOL1; zinc finger protein 148; zinc finger DNA binding protein 89	883	10090	SP	Q61624
MIPS	PubMed	1072740	experimental knowledge based	MI	0046	boolean	1	false	false	ZNF148;ZFP148;ZBP89; transcription factor BFCOL1; zinc finger protein 148; zinc finger DNA binding protein 89	883	10090	SP	Q61624	boolean	1	false	false	PTRF; polymerase I-transcript release factor	884	10090	SP	O54724
MIPS	PubMed	10727444	two hybrid	MI	0018	boolean	1	false	false	ALAS2;ALASE;ASB; 5-aminolevulinic acid synthase, erythroid-specific, mitochondrial precursor	885	9606	SP	P22557	boolean	1	false	false	SUCLA2; Succinyl-CoA ligase [ADP-forming] beta-chain, mitochondrial precursor	886	9606	SP	Q9P2R7
MIPS	PubMed	10727444	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	ALAS2;ALASE;ASB; 5-aminolevulinic acid synthase, erythroid-specific, mitochondrial precursor	885	9606	SP	P22557	boolean	1	false	false	SUCLA2; Succinyl-CoA ligase [ADP-forming] beta-chain, mitochondrial precursor	886	9606	SP	Q9P2R7
MIPS	PubMed	10727444	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	SUCLA2; Succinyl-CoA ligase [ADP-forming] beta-chain, mitochondrial precursor	886	9606	SP	Q9P2R7	boolean	1	false	false	ALAS2;ALASE;ASB; 5-aminolevulinic acid synthase, erythroid-specific, mitochondrial precursor	885	9606	SP	P22557
MIPS	PubMed	10727444	two hybrid	MI	0018	boolean	1	false	false	ALAS2;ALASE;ASB; 5-aminolevulinic acid synthase, erythroid-specific, mitochondrial precursor	885	9606	SP	P22557	boolean	1	false	false	SUCLA2; Succinyl-CoA ligase [ADP-forming] beta-chain, mitochondrial precursor	886	9606	SP	Q9P2R7
MIPS	PubMed	10727444	two hybrid	MI	0018	boolean	1	false	false	SUCLA2; Succinyl-CoA ligase [ADP-forming] beta-chain, mitochondrial precursor	886	9606	SP	Q9P2R7	boolean	1	false	false	ALAS2;ALASE;ASB; 5-aminolevulinic acid synthase, erythroid-specific, mitochondrial precursor	885	9606	SP	P22557
MIPS	PubMed	10727444	two hybrid	MI	0018	boolean	1	false	false	ALAS2;ALASE;ASB; 5-aminolevulinic acid synthase, erythroid-specific, mitochondrial precursor	885	9606	SP	P22557	boolean	1	false	false	SUCLA2; Succinyl-CoA ligase [ADP-forming] beta-chain, mitochondrial precursor	886	9606	SP	Q9P2R7
MIPS	PubMed	10727444	two hybrid	MI	0018	boolean	1	false	false	ALAS2;ALASE;ASB; 5-aminolevulinic acid synthase, erythroid-specific, mitochondrial precursor	885	9606	SP	P22557	boolean	1	false	false	SUCLA2; Succinyl-CoA ligase [ADP-forming] beta-chain, mitochondrial precursor	886	9606	SP	Q9P2R7
MIPS	PubMed	10727209	two hybrid	MI	0018	boolean	1	false	false	ALOX12;LOG12; Arachidonate 12-lipoxygenase, 12S-type (12-LOX)	887	9606	SP	P18054	boolean	1	false	false	KRT5; Keratin, type II cytoskeletal 5	888	9606	SP	P13647
MIPS	PubMed	10727209	experimental knowledge based	MI	0046	boolean	1	false	false	ALOX12;LOG12; Arachidonate 12-lipoxygenase, 12S-type (12-LOX)	887	9606	SP	P18054	boolean	1	false	false	KRT5; Keratin, type II cytoskeletal 5	888	9606	SP	P13647
MIPS	PubMed	10727209	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	KRT5; Keratin, type II cytoskeletal 5	888	9606	SP	P13647	boolean	1	false	false	ALOX12;LOG12; Arachidonate 12-lipoxygenase, 12S-type (12-LOX)	887	9606	SP	P18054
MIPS	PubMed	10727209	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	ALOX12;LOG12; Arachidonate 12-lipoxygenase, 12S-type (12-LOX)	887	9606	SP	P18054	boolean	1	false	false	KRT5; Keratin, type II cytoskeletal 5	888	9606	SP	P13647
MIPS	PubMed	10722692	copurification	MI	0025	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905	boolean	1	false	false	PGR; NR3C3; Progesterone receptor (PR)	891	9986	SP	P06186
MIPS	PubMed	10727525	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	MAP3K; Mitogen-activated protein kinase kinase kinase 1 (MAPK/ERK kinase kinase 1)	890	9606	SP	Q13233	boolean	0	false	false	ADRBK1;GRK2; Beta-adrenergic receptor kinase 1	892	9913	SP	P21146
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905	boolean	1	false	false	PGR; NR3C3; Progesterone receptor (PR)	891	9986	SP	P06186
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	PGR; NR3C3; Progesterone receptor (PR)	891	9986	SP	P06186	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	PGR; NR3C3; Progesterone receptor (PR)	891	9986	SP	P06186	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905	boolean	1	false	false	PGR; NR3C3; Progesterone receptor (PR)	891	9986	SP	P06186
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150
MIPS	PubMed	10722692	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905
MIPS	PubMed	10722692	copurification	MI	0025	boolean	1	false	false	; JUN activation domain-binding protein-1 (JAB1)	889	9606	SP	Q92905	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150
MIPS	PubMed	10731636	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	ESR1;NR3A1;ESR; estrogen receptor ESR1; ER-alpha	297	9606	SP	P03372
MIPS	PubMed	10731636	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	ESR2;NR3A2;ESTRB; estrogen receptor beta	817	9606	SP	Q92731
MIPS	PubMed	10731636	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	0	false	false	ESR2;NR3A2;ERBETA; Estrogen receptor beta; ER-beta	814	10116	SP	Q62986
MIPS	PubMed	10731636	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	GR; Glucocorticoid receptor (GR)	135	9606	SP	P04150
MIPS	PubMed	10731636	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	AR;NR3C4;DHTR; androgen receptor	321	9606	SP	P10275
MIPS	PubMed	10731636	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	PPARA;NR1C1;PPAR; Peroxisome proliferator activated receptor alpha; PPAR-alpha	894	9606	SP	Q07869
MIPS	PubMed	10731636	two hybrid	MI	0018	boolean	1	false	false	; Steroid receptor coactivator-1 (SRC-1)	893	9606	SP	O00150	boolean	1	false	false	PPARG;NR1C3; Peroxisome proliferator activated receptor gamma; PPAR-gamma	895	9606	SP	P37231
MIPS	PubMed	14651998	two hybrid	MI	0018	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	ZNF198 or FIM or RAMP; zinc finger 198	898	10090	SP	Q9CU65
MIPS	PubMed	14651998	two hybrid	MI	0018	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	PEX16; peroxisomal biogenesis factor 16; peroxisomal membrane protein PEX16; peroxin 16	899	10090	SP	Q91XC9
MIPS	PubMed	14651998	two hybrid	MI	0018	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	EIF4ENIF1 or CLAST4; eukaryotic translation initiation factor 4E transporter;  eIF4E transporter; eukaryotic translation initiation factor 4E nuclear import factor 1	900	10090	SP	Q9EST3
MIPS	PubMed	14651998	two hybrid	MI	0018	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	SF3B2 or SAP145; splicing factor 3B subunit 2; spliceosome associated protein 145	901	10090	TREMBL	-
MIPS	PubMed	14651998	copurification	MI	0025	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	SF3B2 or SAP145; splicing factor 3B subunit 2; spliceosome associated protein 145	901	10090	TREMBL	-
MIPS	PubMed	14651998	copurification	MI	0025	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	EIF4ENIF1 or CLAST4; eukaryotic translation initiation factor 4E transporter;  eIF4E transporter; eukaryotic translation initiation factor 4E nuclear import factor 1	900	10090	SP	Q9EST3
MIPS	PubMed	14651998	copurification	MI	0025	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	PEX16; peroxisomal biogenesis factor 16; peroxisomal membrane protein PEX16; peroxin 16	899	10090	SP	Q91XC9
MIPS	PubMed	14651998	copurification	MI	0025	boolean	1	false	false	MADH3 or SMAD3; Mothers against decapentaplegic homolog 3 (SMAD3)	897	10090	SP	Q92940	boolean	1	false	false	ZNF198 or FIM or RAMP; zinc finger 198	898	10090	SP	Q9CU65
MIPS	PubMed	14651998	copurification	MI	0025	boolean	1	false	false	MADH4 or SMAD4; mothers against decapentaplegic homolog 4 (SMAD4)	902	10090	SP	P97471	boolean	1	false	false	EIF4ENIF1 or CLAST4; eukaryotic translation initiation factor 4E transporter;  eIF4E transporter; eukaryotic translation initiation factor 4E nuclear import factor 1	900	10090	SP	Q9EST3
MIPS	PubMed	14651998	copurification	MI	0025	boolean	1	false	false	MADH1 or SMAD1; mothers against decapentaplegic homolog 1 (SMAD1)	903	10090	SP	P70340	boolean	1	false	false	EIF4ENIF1 or CLAST4; eukaryotic translation initiation factor 4E transporter;  eIF4E transporter; eukaryotic translation initiation factor 4E nuclear import factor 1	900	10090	SP	Q9EST3
MIPS	PubMed	14651998	copurification	MI	0025	boolean	1	false	false	MADH2 or SMAD2; mothers against decapentaplegic homolog 2 (SMAD2)	904	10090	SP	Q62432	boolean	1	false	false	EIF4ENIF1 or CLAST4; eukaryotic translation initiation factor 4E transporter;  eIF4E transporter; eukaryotic translation initiation factor 4E nuclear import factor 1	900	10090	SP	Q9EST3
