Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (primary)	Organism (ID)
Q8L4A7	reviewed	PSA2B_ARATH	Proteasome subunit alpha type-2-B (20S proteasome alpha subunit B-2)	PAB2 At1g79210 YUP8H12R.19	Arabidopsis thaliana (Mouse-ear cress)	235	PAB2	3702
Q8MJ87	reviewed	NUB1_BOVIN	NEDD8 ultimate buster 1 (Negative regulator of ubiquitin-like proteins 1)	NUB1	Bos taurus (Bovine)	221	NUB1	9913
Q8MKF5	reviewed	IFNG_SAISC	Interferon gamma (IFN-gamma)	IFNG	Saimiri sciureus (Common squirrel monkey)	166	IFNG	9521
Q8N6M9	reviewed	ZFN2A_HUMAN	AN1-type zinc finger protein 2A	ZFAND2A	Homo sapiens (Human)	145	ZFAND2A	9606
Q8NCQ5	reviewed	FBX15_HUMAN	F-box only protein 15	FBXO15 FBX15	Homo sapiens (Human)	510	FBXO15	9606
Q8NEG5	reviewed	ZSWM2_HUMAN	E3 ubiquitin-protein ligase ZSWIM2 (EC 2.3.2.27) (MEKK1-related protein X) (MEX) (RING-type E3 ubiquitin transferase ZSWIM2) (ZZ-type zinc finger-containing protein 2) (Zinc finger SWIM domain-containing protein 2)	ZSWIM2 ZZZ2	Homo sapiens (Human)	633	ZSWIM2	9606
Q8NQE0	reviewed	PUP_CORGL	Prokaryotic ubiquitin-like protein Pup (Bacterial ubiquitin-like modifier)	pup Cgl1495 cg1689	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	64	pup	196627
Q8NWZ7	reviewed	HSLU_STAAW	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	hslU clpY MW1137	Staphylococcus aureus (strain MW2)	467	hslU	196620
Q8P551	reviewed	HSLV_XANCP	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV XCC3494	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	183	hslV	190485
Q8PPP8	reviewed	HSLV_XANAC	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV XAC0637	Xanthomonas axonopodis pv. citri (strain 306)	183	hslV	190486
Q8PY58	reviewed	PAN_METMA	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan MM_1006	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	420	pan	192952
Q8PZ04	reviewed	PSB_METMA	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB MM_0694	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	210	psmB	192952
Q8R2H4	reviewed	KLH12_RAT	Kelch-like protein 12 (CUL3-interacting protein 1)	Klhl12 C3ip1	Rattus norvegicus (Rat)	568	Klhl12	10116
Q8R9Y2	reviewed	HSLV_CALS4	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV TTE1448	Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) (Thermoanaerobacter tengcongensis)	176	hslV	273068
Q8RWF0	reviewed	PS13A_ARATH	26S proteasome non-ATPase regulatory subunit 13 homolog A (26S proteasome regulatory subunit RPN9a) (AtRNP9a) (26S proteasome regulatory subunit S11 homolog A)	RPN9A At5g45620 MRA19.2	Arabidopsis thaliana (Mouse-ear cress)	386	RPN9A	3702
Q8S3N2	reviewed	DCOR_CAPAN	Ornithine decarboxylase (ODC) (EC 4.1.1.17) (CaODC1) (CapODC)	ODC CUKM10	Capsicum annuum (Capsicum pepper)	435	ODC	4072
Q8S4W7	reviewed	GAI1_VITVI	DELLA protein GAI1 (Gibberellic acid-insensitive mutant protein 1) (VvGAI1)	GAI1	Vitis vinifera (Grape)	590	GAI1	29760
Q8SPW9	reviewed	IFNG_BUBBU	Interferon gamma (IFN-gamma)	IFNG	Bubalus bubalis (Domestic water buffalo)	166	IFNG	89462
Q8SQN7	reviewed	PSB2_ENCCU	Probable proteasome subunit beta type-2 (EC 3.4.25.1) (26S proteasome beta-type subunit PUP1) (Multicatalytic endopeptidase complex subunit PUP1)	PUP1 ECU09_0720	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	227	PUP1	284813
Q8SQY3	reviewed	RPN11_ENCCU	26S proteasome regulatory subunit RPN11	RPN11 ECU11_0570	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	294	RPN11	284813
Q8SR11	reviewed	PSB1_ENCCU	Probable proteasome subunit beta type-1 (EC 3.4.25.1) (26S proteasome beta-type subunit PRE3) (Multicatalytic endopeptidase complex subunit PRE3)	PRE3 ECU10_1450	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	203	PRE3	284813
Q8SRH0	reviewed	PRS4_ENCCU	26S proteasome regulatory subunit 4 homolog	RPT2 ECU07_1640	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	424	RPT2	284813
Q8SS29	reviewed	EF1A_ENCCU	Elongation factor 1-alpha (EF-1-alpha) (Eukaryotic elongation factor 1A) (eEF1A) (Translation elongation factor 1A)	TEF1 ECU04_1100	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	471	TEF1	284813
Q8TF61	reviewed	FBX41_HUMAN	F-box only protein 41	FBXO41 FBX41 KIAA1940	Homo sapiens (Human)	875	FBXO41	9606
Q8TI88	reviewed	PAN_METAC	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan MA_4268	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	421	pan	188937
Q8TJB5	reviewed	PSB_METAC	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB MA_3873	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	210	psmB	188937
Q8TW10	reviewed	PSB_METKA	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB MK1228	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	210	psmB	190192
Q8TX03	reviewed	PAN_METKA	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan MK0878	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	436	pan	190192
Q8U125	reviewed	PSB2_PYRFU	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 PF1404	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	206	psmB2	186497
Q8U4C9	reviewed	PSB1_PYRFU	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 PF0159	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	196	psmB1	186497
Q8U4H3	reviewed	PAN_PYRFU	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan PF0115	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	396	pan	186497
Q8UJ88	reviewed	HSLV_AGRFC	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV Atu0044 AGR_C_70	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	174	hslV	176299
Q8UVC3	reviewed	INVS_CHICK	Inversin	INVS	Gallus gallus (Chicken)	1106	INVS	9031
Q8UW64	reviewed	PSB9_ORYLA	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2)	psmb9 lmp2	Oryzias latipes (Japanese rice fish) (Japanese killifish)	217	psmb9	8090
Q8UZK5	reviewed	US11_HCMVT	Unique short US11 glycoprotein (HXLF1) (gpUS11)	US11	Human cytomegalovirus (strain Towne) (HHV-5) (Human herpesvirus 5)	215	US11	10363
Q8VC57	reviewed	KCTD5_MOUSE	BTB/POZ domain-containing protein KCTD5	Kctd5	Mus musculus (Mouse)	234	Kctd5	10090
Q8VHA6	reviewed	ASB18_MOUSE	Ankyrin repeat and SOCS box protein 18 (ASB-18)	Asb18	Mus musculus (Mouse)	467	Asb18	10090
Q8W127	reviewed	SLN1_HORVU	DELLA protein SLN1 (Slender protein 1)	SLN1	Hordeum vulgare (Barley)	618	SLN1	4513
Q8W3M6	reviewed	UBCP_ARATH	Ubiquitin-like domain-containing CTD phosphatase (EC 3.1.3.16) (Nuclear proteasome inhibitor UBLCP1)	At4g06599 T11G11	Arabidopsis thaliana (Mouse-ear cress)	340		3702
Q8WWX0	reviewed	ASB5_HUMAN	Ankyrin repeat and SOCS box protein 5 (ASB-5)	ASB5	Homo sapiens (Human)	329	ASB5	9606
Q8WXJ9	reviewed	ASB17_HUMAN	Ankyrin repeat and SOCS box protein 17 (ASB-17)	ASB17	Homo sapiens (Human)	295	ASB17	9606
Q8Y3D7	reviewed	HSLV_RALN1	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV RSc0043 RS01866	Ralstonia nicotianae (strain GMI1000) (Ralstonia solanacearum)	178	hslV	267608
Q8Y7J8	reviewed	HSLU_LISMO	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	hslU clpY lmo1279	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	469	hslU	169963
Q8Y7J9	reviewed	HSLV_LISMO	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV clpQ lmo1278	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	179	hslV	169963
Q8YE31	reviewed	HSLV_BRUME	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV BMEI2047	Brucella melitensis biotype 1 (strain 16M / ATCC 23456 / NCTC 10094)	184	hslV	224914
Q8Z2Z0	reviewed	HSLU_SALTI	ATP-dependent protease ATPase subunit HslU (Heat shock protein HslU) (Unfoldase HslU)	hslU STY3779 t3527	Salmonella typhi	443	hslU	90370
Q8ZJJ4	reviewed	HSLV_YERPE	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV YPO0106 y0295 YP_0108	Yersinia pestis	174	hslV	632
Q8ZST5	reviewed	PSB2_PYRAE	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 PAE3595	Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2)	203	psmB2	178306
Q8ZYF2	reviewed	PSB1_PYRAE	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 PAE0807	Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2)	202	psmB1	178306
Q90732	reviewed	PRS4_CHICK	26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)	PSMC1	Gallus gallus (Chicken)	440	PSMC1	9031
Q90WN7	reviewed	SYC2L_XENLA	Synaptonemal complex protein 2-like (SCP-2-like) (145 kDa nucleolar protein)	sycp2l no145	Xenopus laevis (African clawed frog)	977	sycp2l	8355
Q91780	reviewed	CCNE2_XENLA	G1/S-specific cyclin-E2 (Cyclin-E-1)	cyce2	Xenopus laevis (African clawed frog)	408	cyce2	8355
Q91V83	reviewed	TTI1_MOUSE	TELO2-interacting protein 1 homolog	Tti1	Mus musculus (Mouse)	1085	Tti1	10090
Q91VU6	reviewed	DCA11_MOUSE	DDB1- and CUL4-associated factor 11 (WD repeat-containing protein 23)	Dcaf11 D14Ucla1 Wdr23	Mus musculus (Mouse)	549	Dcaf11	10090
Q91WE2	reviewed	PIP30_MOUSE	PSME3-interacting protein (NEFA-interacting nuclear protein NIP30) (PA28G-interacting protein)	Psme3ip1 Fam192a Nip30	Mus musculus (Mouse)	254	Psme3ip1	10090
Q91YQ7	reviewed	RMD5B_MOUSE	E3 ubiquitin-protein transferase RMND5B (EC 2.3.2.27) (Protein RMD5 homolog B)	Rmnd5b	Mus musculus (Mouse)	393	Rmnd5b	10090
Q91ZT8	reviewed	ASB9_MOUSE	Ankyrin repeat and SOCS box protein 9 (ASB-9)	Asb9	Mus musculus (Mouse)	290	Asb9	10090
Q91ZU1	reviewed	ASB6_MOUSE	Ankyrin repeat and SOCS box protein 6 (ASB-6)	Asb6	Mus musculus (Mouse)	418	Asb6	10090
Q920J4	reviewed	TXNL1_RAT	Thioredoxin-like protein 1 (Thioredoxin-related protein)	Txnl1 Trp	Rattus norvegicus (Rat)	289	Txnl1	10116
Q92445	reviewed	DCOR_PARBR	Ornithine decarboxylase (ODC) (EC 4.1.1.17)	ODC	Paracoccidioides brasiliensis	79	ODC	121759
Q92C73	reviewed	HSLU_LISIN	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	hslU clpY lin1318	Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262)	469	hslU	272626
Q92C74	reviewed	HSLV_LISIN	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV clpQ lin1317	Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262)	179	hslV	272626
Q92II6	reviewed	HSLU_RICCN	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	hslU RC0434	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	450	hslU	272944
Q92II7	reviewed	HSLV_RICCN	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV RC0433	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	182	hslV	272944
Q92TA9	reviewed	HSLV_RHIME	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV R00056 SMc02575	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	176	hslV	266834
Q94C48	reviewed	WDL5_ARATH	Protein WVD2-like 5	WDL5 At4g32330 F10M6.40 F8B4.30	Arabidopsis thaliana (Mouse-ear cress)	437	WDL5	3702
Q95005	reviewed	PSA7_CAEEL	Proteasome subunit alpha type-7 (Proteasome subunit alpha 4)	pas-4 C36B1.4	Caenorhabditis elegans	253	pas-4	6239
Q96CD0	reviewed	FBXL8_HUMAN	F-box/LRR-repeat protein 8 (F-box and leucine-rich repeat protein 8) (F-box protein FBL8)	FBXL8 FBL8	Homo sapiens (Human)	374	FBXL8	9606
Q96NS5	reviewed	ASB16_HUMAN	Ankyrin repeat and SOCS box protein 16 (ASB-16)	ASB16	Homo sapiens (Human)	453	ASB16	9606
Q975D1	reviewed	PSB2_SULTO	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 STK_04770	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) (Sulfolobus tokodaii)	207	psmB2	273063
Q975G5	reviewed	PSA_SULTO	Proteasome subunit alpha (20S proteasome alpha subunit) (Proteasome core protein PsmA)	psmA STK_04460	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) (Sulfolobus tokodaii)	242	psmA	273063
Q975U2	reviewed	PAN_SULTO	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan STK_03300	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) (Sulfolobus tokodaii)	392	pan	273063
Q975U8	reviewed	PSB1_SULTO	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 STK_03240	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) (Sulfolobus tokodaii)	197	psmB1	273063
Q978U3	reviewed	TRF2_THEVO	Tricorn protease-interacting factor F2 (EC 3.4.11.-)	trf2 TV1322 TVG1363786	Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1)	783	trf2	273116
Q97AJ6	reviewed	TRF3_THEVO	Tricorn protease-interacting factor F3 (EC 3.4.11.-)	trf3 TV0814 TVG0817891	Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1)	779	trf3	273116
Q97AZ7	reviewed	PSB_THEVO	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB TV0662 TVG0656650	Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1)	211	psmB	273116
Q980L4	reviewed	PSB1_SACS2	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 SSO0278	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	196	psmB1	273057
Q980M1	reviewed	PAN_SACS2	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan SSO0271	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	393	pan	273057
Q98CT8	reviewed	HSLV_RHILO	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV mll5007	Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) (Mesorhizobium loti (strain MAFF 303099))	177	hslV	266835
Q98SH3	reviewed	ADRM1_CHICK	Proteasomal ubiquitin receptor ADRM1 (Adhesion-regulating molecule 1) (ARM-1)	ADRM1	Gallus gallus (Chicken)	406	ADRM1	9031
Q99JI4	reviewed	PSMD6_MOUSE	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7) (26S proteasome regulatory subunit S10) (p42A)	Psmd6	Mus musculus (Mouse)	389	Psmd6	10090
Q99JP4	reviewed	CDC26_MOUSE	Anaphase-promoting complex subunit CDC26 (Cell division cycle protein 26 homolog)	Cdc26	Mus musculus (Mouse)	85	Cdc26	10090
Q9A239	reviewed	HSLV_CAUVC	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV CC_3727	Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)	188	hslV	190650
Q9AS33	reviewed	NPL4_ORYSJ	NPL4-like protein	Os01g0377700 LOC_Os01g27990 P0416G11.21-1	Oryza sativa subsp. japonica (Rice)	415		39947
Q9BDP6	reviewed	PTTG1_PIG	Securin (Pituitary tumor-transforming gene 1 protein)	PTTG1 PTTG	Sus scrofa (Pig)	121	PTTG1	9823
Q9BEG9	reviewed	SOCS3_BOVIN	Suppressor of cytokine signaling 3 (SOCS-3)	SOCS3	Bos taurus (Bovine)	229	SOCS3	9913
Q9BT73	reviewed	PSMG3_HUMAN	Proteasome assembly chaperone 3 (PAC-3) (hPAC3)	PSMG3 C7orf48 PAC3	Homo sapiens (Human)	122	PSMG3	9606
Q9C467	reviewed	CSN4_EMENI	COP9 signalosome complex subunit 4 (Signalosome subunit 4)	csnD csn4 AN1539	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	408	csnD	227321
Q9C966	reviewed	IAA15_ARATH	Auxin-responsive protein IAA15 (Indoleacetic acid-induced protein 15)	IAA15 At1g80390 F5I6.14	Arabidopsis thaliana (Mouse-ear cress)	179	IAA15	3702
Q9CPY6	reviewed	GID4_MOUSE	Glucose-induced degradation protein 4 homolog (Vacuolar import and degradation protein 24 homolog)	Gid4	Mus musculus (Mouse)	217	Gid4	10090
Q9CQ31	reviewed	ASB11_MOUSE	Ankyrin repeat and SOCS box protein 11 (ASB-11)	Asb11	Mus musculus (Mouse)	323	Asb11	10090
Q9CQT5	reviewed	POMP_MOUSE	Proteasome maturation protein (Proteassemblin) (Protein UMP1 homolog) (mUMP1)	Pomp	Mus musculus (Mouse)	141	Pomp	10090
Q9CR00	reviewed	PSMD9_MOUSE	26S proteasome non-ATPase regulatory subunit 9 (26S proteasome regulatory subunit p27)	Psmd9	Mus musculus (Mouse)	222	Psmd9	10090
Q9CRD2	reviewed	EMC2_MOUSE	ER membrane protein complex subunit 2 (Tetratricopeptide repeat protein 35) (TPR repeat protein 35)	Emc2 Kiaa0103 Ttc35	Mus musculus (Mouse)	297	Emc2	10090
Q9CZH3	reviewed	PSMG3_MOUSE	Proteasome assembly chaperone 3 (PAC-3) (mPAC3)	Psmg3 Pac3	Mus musculus (Mouse)	122	Psmg3	10090
Q9D0A0	reviewed	DET1_MOUSE	DET1 homolog (De-etiolated-1 homolog)	Det1	Mus musculus (Mouse)	550	Det1	10090
Q9D572	reviewed	UBX11_MOUSE	UBX domain-containing protein 11 (Socius) (UBX domain-containing protein 5)	Ubxn11 D4Bwg1540e Soc Ubxd5	Mus musculus (Mouse)	484	Ubxn11	10090
Q9DAF3	reviewed	DDI1_MOUSE	Protein DDI1 homolog 1 (EC 3.4.23.-)	Ddi1	Mus musculus (Mouse)	408	Ddi1	10090
Q9DAX9	reviewed	APBP2_MOUSE	Amyloid protein-binding protein 2 (Amyloid beta precursor protein-binding protein 2) (APP-BP2)	Appbp2 Kiaa0228	Mus musculus (Mouse)	585	Appbp2	10090
Q9DB27	reviewed	MCTS1_MOUSE	Malignant T-cell-amplified sequence 1 (MCT-1) (Multiple copies T-cell malignancies 1)	Mcts1	Mus musculus (Mouse)	181	Mcts1	10090
Q9DBR3	reviewed	ARMC8_MOUSE	Armadillo repeat-containing protein 8	Armc8	Mus musculus (Mouse)	673	Armc8	10090
Q9DCN7	reviewed	RNFT1_MOUSE	E3 ubiquitin-protein ligase RNFT1 (EC 2.3.2.27) (RING finger and transmembrane domain-containing protein 1)	Rnft1	Mus musculus (Mouse)	395	Rnft1	10090
Q9DD19	reviewed	RASF7_MOUSE	Ras association domain-containing protein 7	Rassf7	Mus musculus (Mouse)	359	Rassf7	10090
Q9DD33	reviewed	PSB9_SALSA	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2)	psmb9-a lmp2-a; psmb9-b lmp2-b	Salmo salar (Atlantic salmon)	217	psmb9-a; psmb9-b	8030
Q9EPX5	reviewed	FXL12_MOUSE	F-box/LRR-repeat protein 12 (F-box and leucine-rich repeat protein 12) (F-box protein FBL12)	Fbxl12 Fbl12	Mus musculus (Mouse)	326	Fbxl12	10090
Q9ES34	reviewed	UBE3B_MOUSE	Ubiquitin-protein ligase E3B (EC 2.3.2.26) (HECT-type ubiquitin transferase E3B)	Ube3b	Mus musculus (Mouse)	1070	Ube3b	10090
Q9FGY9	reviewed	PNG1_ARATH	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (EC 3.5.1.52) (Peptide:N-glycanase) (AtPNG1)	PNG1 At5g49570 K6M13.12	Arabidopsis thaliana (Mouse-ear cress)	721	PNG1	3702
Q9FHQ6	reviewed	UBQ9_ARATH	Polyubiquitin 9 [Cleaved into: Ubiquitin-related 1; Ubiquitin-related 2; Ubiquitin-related 3; Ubiquitin-related 4]	UBQ9 At5g37640 K12B20.90	Arabidopsis thaliana (Mouse-ear cress)	322	UBQ9	3702
Q9FHY0	reviewed	PSD8B_ARATH	Putative 26S proteasome non-ATPase regulatory subunit 8 homolog B (26S proteasome regulatory subunit RPN12b) (AtRPN12b) (26S proteasome regulatory subunit S14 homolog B)	RPN12B At5g42040 MJC20.14	Arabidopsis thaliana (Mouse-ear cress)	233	RPN12B	3702
Q9FL96	reviewed	SEM12_ARATH	Protein DSS1 HOMOLOG ON CHROMOSOME V (AtDSS1(V)) (Probable 26S proteasome complex subunit sem1-2)	DSS1(V) At5g45010 K21C13.20	Arabidopsis thaliana (Mouse-ear cress)	73	DSS1(V)	3702
Q9FLF0	reviewed	RS92_ARATH	Small ribosomal subunit protein uS4y (40S ribosomal protein S9-2)	RPS9C At5g39850 MYH19.1 MYH19.10	Arabidopsis thaliana (Mouse-ear cress)	197	RPS9C	3702
Q9GKZ4	reviewed	TRAM1_BOVIN	Translocating chain-associated membrane protein 1 (Protein TRAM1)	TRAM1 TRAM	Bos taurus (Bovine)	374	TRAM1	9913
Q9H765	reviewed	ASB8_HUMAN	Ankyrin repeat and SOCS box protein 8 (ASB-8)	ASB8 PP14212	Homo sapiens (Human)	288	ASB8	9606
Q9HE05	reviewed	UFD2_SCHPO	Ubiquitin conjugation factor E4 (EC 2.3.2.-) (Ubiquitin fusion degradation protein 2) (UB fusion protein 2)	ufd2 SPAC145.04 SPAC20H4.10	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1010	ufd2	284812
Q9HNP9	reviewed	PAN2_HALSA	Proteasome-activating nucleotidase 2 (PAN 2) (Proteasomal ATPase 2) (Proteasome regulatory ATPase 2) (Proteasome regulatory particle 2)	pan2 prrIV1 VNG_2000G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	411	pan2	64091
Q9HR36	reviewed	PSB_HALSA	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB VNG_0880G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	243	psmB	64091
Q9HRW6	reviewed	PAN1_HALSA	Proteasome-activating nucleotidase 1 (PAN 1) (Proteasomal ATPase 1) (Proteasome regulatory ATPase 1) (Proteasome regulatory particle 1)	pan1 prrIV2 VNG_0510G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	406	pan1	64091
Q9HUC6	reviewed	HSLV_PSEAE	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV PA5053	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	177	hslV	208964
Q9IDV3	reviewed	VPU_HV1YB	Protein Vpu (U ORF protein) (Viral protein U)	vpu	Human immunodeficiency virus type 1 group N (isolate YBF106) (HIV-1)	74	vpu	388819
Q9IDV6	reviewed	VPR_HV1YB	Protein Vpr (R ORF protein) (Viral protein R)	vpr	Human immunodeficiency virus type 1 group N (isolate YBF106) (HIV-1)	95	vpr	388819
Q9IDV7	reviewed	VIF_HV1YB	Virion infectivity factor (Vif) (SOR protein) [Cleaved into: p17; p7]	vif	Human immunodeficiency virus type 1 group N (isolate YBF106) (HIV-1)	192	vif	388819
Q9JH51	reviewed	VE6_HPV69	Protein E6	E6	Human papillomavirus 69	151	E6	37121
Q9JHW0	reviewed	PSB7_RAT	Proteasome subunit beta type-7 (EC 3.4.25.1) (Macropain chain Z) (Multicatalytic endopeptidase complex chain Z) (Proteasome subunit Z)	Psmb7	Rattus norvegicus (Rat)	277	Psmb7	10116
Q9JJU8	reviewed	SH3L1_MOUSE	Adapter Sh3bgrl (SH3 domain-binding glutamic acid-rich-like protein 1)	Sh3bgrl	Mus musculus (Mouse)	114	Sh3bgrl	10090
Q9KA26	reviewed	HSLV_HALH5	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV clpQ BH2464	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	180	hslV	272558
